Time,Ay,Vx,Station,Cronometro,AV_Eng,AV_TC,AV_Trans
       14.534, 2.03294539452, 48.3216400146, 187.124404907, 1.13349997997, 13630.6787109, 13630.6787109, 2670.15991211
       14.535, 2.03256034851, 48.3204994202, 187.137863159,  1.1345000267, 13630.7480469, 13630.7480469, 2670.34082031
       14.536,  2.0321495533, 48.3193397522, 187.151306152, 1.13549995422, 13630.8193359, 13630.8193359, 2670.52172852
       14.537, 2.03171467781, 48.3181686401, 187.164749146, 1.13650000095, 13630.8916016, 13630.8916016, 2670.70263672
       14.538, 2.03125762939, 48.3169784546, 187.178192139, 1.13750004768, 13630.9658203, 13630.9658203, 2670.88305664
       14.539,  2.0307803154, 48.3157691956, 187.191650391,  1.1384999752, 13631.0429688, 13631.0429688, 2671.06323242
        14.54, 2.03028440475, 48.3145484924, 187.205093384, 1.13950002193, 13631.1210938, 13631.1210938, 2671.24267578
       14.541, 2.02977252007, 48.3133049011, 187.218536377, 1.14049994946, 13631.2011719, 13631.2011719, 2671.42138672
       14.542,  2.0292468071, 48.3120498657,  187.23197937, 1.14149999619, 13631.2832031, 13631.2832031, 2671.59936523
       14.543, 2.02870941162, 48.3107719421, 187.245422363, 1.14250004292, 13631.3681641, 13631.3681641, 2671.77612305
       14.544,  2.0281624794, 48.3094787598, 187.258865356, 1.14349997044, 13631.4541016, 13631.4541016,  2671.9519043
       14.545, 2.02760863304, 48.3081703186,  187.27230835, 1.14450001717, 13631.5439453, 13631.5439453,  2672.1262207
       14.546, 2.02704977989,  48.306842804, 187.285751343, 1.14549994469, 13631.6347656, 13631.6347656, 2672.29907227
       14.547, 2.02648854256, 48.3054962158, 187.299194336, 1.14649999142, 13631.7285156, 13631.7285156, 2672.47045898
       14.548, 2.02592754364, 48.3041305542, 187.312637329, 1.14750003815, 13631.8242188, 13631.8242188, 2672.64013672
       14.549, 2.02536869049, 48.3027534485, 187.326080322, 1.14849996567, 13631.9228516, 13631.9228516, 2672.80761719
        14.55, 2.02481484413, 48.3013534546, 187.339523315,  1.1495000124, 13632.0234375, 13632.0234375, 2672.97338867
       14.551, 2.02426791191, 48.2999382019, 187.352966309, 1.15050005913, 13632.1269531, 13632.1269531, 2673.13671875
       14.552, 2.02373075485, 48.2985038757, 187.366409302, 1.15149998665, 13632.2333984, 13632.2333984,  2673.2980957
       14.553, 2.02320551872, 48.2970542908, 187.379837036, 1.15250003338, 13632.3417969, 13632.3417969, 2673.45678711
       14.554, 2.02269411087,  48.295589447, 187.393280029,  1.1534999609,  13632.453125,  13632.453125, 2673.61303711
       14.555, 2.02219843864, 48.2941017151, 187.406723022, 1.15450000763, 13632.5664062, 13632.5664062, 2673.76660156
       14.556, 2.02172064781, 48.2926025391, 187.420166016, 1.15550005436, 13632.6826172, 13632.6826172, 2673.91748047
       14.557,  2.0212624073, 48.2910842896,  187.43359375, 1.15649998188, 13632.8017578, 13632.8017578, 2674.06542969
       14.558, 2.02082514763, 48.2895507812, 187.447036743, 1.15750002861, 13632.9228516, 13632.9228516, 2674.21069336
       14.559,  2.0204102993, 48.2880020142, 187.460464478, 1.15849995613,  13633.046875,  13633.046875, 2674.35253906
        14.56, 2.02001953125, 48.2864341736, 187.473907471, 1.15950000286, 13633.1738281, 13633.1738281, 2674.49145508
       14.561, 2.01965379715, 48.2848548889, 187.487335205, 1.16050004959, 13633.3027344, 13633.3027344, 2674.62695312
       14.562, 2.01931452751, 48.2832565308, 187.500778198, 1.16149997711, 13633.4345703, 13633.4345703, 2674.75927734
       14.563, 2.01900267601, 48.2816467285, 187.514205933, 1.16250002384, 13633.5693359, 13633.5693359, 2674.88818359
       14.564,  2.0187189579, 48.2800178528, 187.527648926, 1.16349995136, 13633.7060547, 13633.7060547, 2675.01367188
       14.565, 2.01846456528,  48.278377533,  187.54107666, 1.16449999809, 13633.8457031, 13633.8457031, 2675.13549805
       14.566, 2.01823973656, 48.2767219543, 187.554504395, 1.16550004482, 13633.9873047, 13633.9873047, 2675.25390625
       14.567, 2.01804494858, 48.2750511169, 187.567947388, 1.16649997234, 13634.1318359, 13634.1318359, 2675.36865234
       14.568, 2.01788067818, 48.2733688354, 187.581375122, 1.16750001907, 13634.2792969, 13634.2792969, 2675.47973633
       14.569, 2.01774716377, 48.2716712952, 187.594802856, 1.16849994659, 13634.4277344, 13634.4277344,  2675.5871582
        14.57, 2.01764464378, 48.2699623108, 187.608230591, 1.16949999332, 13634.5791016, 13634.5791016, 2675.69091797
       14.571, 2.01757264137, 48.2682418823, 187.621673584, 1.17050004005, 13634.7333984, 13634.7333984, 2675.79101562
       14.572, 2.01753139496, 48.2665061951, 187.635101318, 1.17149996758, 13634.8896484, 13634.8896484, 2675.88745117
       14.573, 2.01752066612, 48.2647590637, 187.648529053, 1.17250001431, 13635.0478516, 13635.0478516, 2675.98022461
       14.574, 2.01754021645,  48.263004303, 187.661956787, 1.17349994183, 13635.2080078, 13635.2080078,  2676.0690918
       14.575, 2.01758933067, 48.2612342834, 187.675384521, 1.17449998856, 13635.3701172, 13635.3701172, 2676.15454102
       14.576,  2.0176680088, 48.2594528198, 187.688812256, 1.17550003529, 13635.5351562, 13635.5351562, 2676.23632812
       14.577,   2.017775774, 48.2576637268,  187.70223999, 1.17649996281, 13635.7011719, 13635.7011719, 2676.31445312
       14.578, 2.01791143417, 48.2558631897, 187.715667725, 1.17750000954, 13635.8701172, 13635.8701172, 2676.38891602
       14.579, 2.01807498932, 48.2540550232, 187.729095459, 1.17850005627, 13636.0400391, 13636.0400391, 2676.46020508
        14.58, 2.01826524734, 48.2522354126, 187.742507935, 1.17949998379, 13636.2119141, 13636.2119141, 2676.52783203
       14.581,   2.018481493, 48.2504043579, 187.755935669, 1.18050003052, 13636.3857422, 13636.3857422, 2676.59204102
       14.582, 2.01872301102, 48.2485656738, 187.769363403, 1.18149995804, 13636.5615234, 13636.5615234, 2676.65307617
       14.583, 2.01898884773, 48.2467193604, 187.782791138, 1.18250000477, 13636.7392578, 13636.7392578, 2676.71069336
       14.584, 2.01927781105, 48.2448654175, 187.796203613,  1.1835000515, 13636.9179688, 13636.9179688, 2676.76538086
       14.585, 2.01958942413, 48.2430038452, 187.809631348, 1.18449997902, 13637.0976562, 13637.0976562, 2676.81689453
       14.586, 2.01992225647, 48.2411346436, 187.823059082, 1.18550002575, 13637.2802734, 13637.2802734, 2676.86523438
       14.587,  2.0202755928, 48.2392578125, 187.836471558, 1.18649995327, 13637.4628906, 13637.4628906, 2676.91088867
       14.588, 2.02064824104, 48.2373733521, 187.849899292,        1.1875, 13637.6474609, 13637.6474609, 2676.95385742
       14.589, 2.02103924751, 48.2354850769, 187.863311768, 1.18850004673, 13637.8330078, 13637.8330078, 2676.99414062
        14.59, 2.02144742012, 48.2335853577, 187.876739502, 1.18949997425, 13638.0205078, 13638.0205078, 2677.03173828
       14.591, 2.02187180519, 48.2316818237, 187.890151978, 1.19050002098, 13638.2089844, 13638.2089844, 2677.06689453
       14.592, 2.02231144905, 48.2297744751, 187.903564453,  1.1914999485, 13638.3984375, 13638.3984375, 2677.09985352
       14.593, 2.02276492119, 48.2278594971, 187.916992188, 1.19249999523, 13638.5888672, 13638.5888672, 2677.13061523
       14.594, 2.02323126793, 48.2259368896, 187.930404663, 1.19350004196, 13638.7802734, 13638.7802734, 2677.15917969
       14.595, 2.02370929718, 48.2240142822, 187.943817139, 1.19449996948, 13638.9726562, 13638.9726562, 2677.18579102
       14.596, 2.02419805527, 48.2220802307, 187.957229614, 1.19550001621, 13639.1660156, 13639.1660156, 2677.21069336
       14.597, 2.02469658852, 48.2201461792,  187.97064209, 1.19649994373, 13639.3603516, 13639.3603516, 2677.23364258
       14.598, 2.02520346642, 48.2182044983, 187.984069824, 1.19749999046, 13639.5546875, 13639.5546875, 2677.25512695
       14.599, 2.02571773529, 48.2162590027,   187.9974823, 1.19850003719, 13639.7509766, 13639.7509766, 2677.27514648
         14.6, 2.02623844147, 48.2143096924, 188.010894775, 1.19949996471, 13639.9472656, 13639.9472656, 2677.29394531
       14.601, 2.02676439285, 48.2123565674, 188.024307251, 1.20050001144, 13640.1445312, 13640.1445312, 2677.31152344
       14.602, 2.02729463577,  48.210395813, 188.037719727, 1.20150005817, 13640.3417969, 13640.3417969, 2677.32788086
       14.603, 2.02782797813, 48.2084350586, 188.051116943, 1.20249998569, 13640.5400391, 13640.5400391, 2677.34350586
       14.604, 2.02836346626, 48.2064666748, 188.064529419, 1.20350003242, 13640.7392578, 13640.7392578,  2677.3581543
       14.605, 2.02889919281,  48.204498291, 188.077941895, 1.20449995995, 13640.9384766, 13640.9384766, 2677.37207031
       14.606, 2.02943491936, 48.2025222778,  188.09135437, 1.20550000668, 13641.1386719, 13641.1386719, 2677.38525391
       14.607, 2.02996969223,   48.20054245, 188.104766846, 1.20650005341, 13641.3388672, 13641.3388672, 2677.39819336
       14.608, 2.03050279617, 48.1985626221, 188.118164062, 1.20749998093, 13641.5400391, 13641.5400391, 2677.41064453
       14.609, 2.03103280067, 48.1965751648, 188.131576538, 1.20850002766, 13641.7412109, 13641.7412109,  2677.4230957
        14.61, 2.03155946732, 48.1945838928, 188.144989014, 1.20949995518, 13641.9433594, 13641.9433594, 2677.43530273
       14.611, 2.03208136559, 48.1925926208,  188.15838623, 1.21050000191, 13642.1455078, 13642.1455078, 2677.44726562
       14.612, 2.03259754181, 48.1905937195, 188.171798706, 1.21150004864, 13642.3476562, 13642.3476562, 2677.45947266
       14.613, 2.03310751915, 48.1885910034, 188.185195923, 1.21249997616, 13642.5507812, 13642.5507812, 2677.47192383
       14.614,  2.0336098671, 48.1865844727, 188.198608398, 1.21350002289, 13642.7539062, 13642.7539062,   2677.484375
       14.615, 2.03410410881, 48.1845741272, 188.212005615, 1.21449995041, 13642.9570312, 13642.9570312, 2677.49755859
       14.616, 2.03458952904,  48.182559967, 188.225402832, 1.21549999714, 13643.1611328, 13643.1611328, 2677.51098633
       14.617, 2.03506493568, 48.1805419922, 188.238815308, 1.21650004387, 13643.3652344, 13643.3652344, 2677.52490234
       14.618, 2.03552961349, 48.1785202026, 188.252212524, 1.21749997139, 13643.5693359, 13643.5693359, 2677.53930664
       14.619, 2.03598284721, 48.1764945984, 188.265609741, 1.21850001812, 13643.7734375, 13643.7734375,  2677.5546875
        14.62, 2.03642392159, 48.1744651794, 188.279006958, 1.21949994564, 13643.9785156, 13643.9785156, 2677.57055664
       14.621, 2.03685212135, 48.1724281311, 188.292404175, 1.22049999237, 13644.1835938, 13644.1835938, 2677.58740234
       14.622, 2.03726649284, 48.1703872681,  188.30581665,  1.2215000391, 13644.3896484, 13644.3896484, 2677.60498047
       14.623, 2.03766679764, 48.1683425903, 188.319213867, 1.22249996662, 13644.5947266, 13644.5947266, 2677.62353516
       14.624, 2.03805184364, 48.1662940979, 188.332611084, 1.22350001335, 13644.8007812, 13644.8007812, 2677.64306641
       14.625, 2.03842139244, 48.1642379761, 188.345993042, 1.22449994087, 13645.0068359, 13645.0068359, 2677.66357422
       14.626, 2.03877449036, 48.1621780396, 188.359390259,  1.2254999876, 13645.2138672, 13645.2138672, 2677.68505859
       14.627, 2.03911089897, 48.1601142883, 188.372787476, 1.22650003433, 13645.4208984, 13645.4208984, 2677.70776367
       14.628, 2.03942990303, 48.1580429077, 188.386184692, 1.22749996185, 13645.6279297, 13645.6279297, 2677.73144531
       14.629,  2.0397310257, 48.1559638977, 188.399581909, 1.22850000858, 13645.8349609, 13645.8349609, 2677.75634766
        14.63, 2.04001379013, 48.1538848877, 188.412979126, 1.22950005531, 13646.0429688, 13646.0429688,  2677.7824707
       14.631, 2.04027748108, 48.1517944336, 188.426361084, 1.23049998283, 13646.2509766, 13646.2509766, 2677.80981445
       14.632, 2.04052186012, 48.1497001648, 188.439758301, 1.23150002956, 13646.4599609, 13646.4599609, 2677.83813477
       14.633, 2.04074668884, 48.1476020813, 188.453155518, 1.23249995708, 13646.6679688, 13646.6679688, 2677.86767578
       14.634, 2.04095125198, 48.1454963684, 188.466537476, 1.23350000381, 13646.8779297, 13646.8779297,  2677.8984375
       14.635, 2.04113554955, 48.1433830261, 188.479934692, 1.23450005054, 13647.0869141, 13647.0869141, 2677.93017578
       14.636, 2.04130649567, 48.1412620544,  188.49331665, 1.23549997807,  13647.296875,  13647.296875, 2677.96386719
       14.637, 2.04154634476, 48.1391372681, 188.506698608,  1.2365000248, 13647.5078125, 13647.5078125, 2678.00415039
       14.638, 2.04197478294, 48.1369972229, 188.520095825, 1.23749995232,   13647.71875,   13647.71875, 2678.04980469
       14.639, 2.04261779785, 48.1348419189, 188.533477783, 1.23849999905, 13647.9306641, 13647.9306641, 2678.09790039
        14.64, 2.04344630241, 48.1326751709, 188.546859741, 1.23950004578, 13648.1425781, 13648.1425781, 2678.14599609
       14.641, 2.04438352585, 48.1304931641, 188.560256958,  1.2404999733, 13648.3564453, 13648.3564453, 2678.19140625
       14.642, 2.04533028603, 48.1282997131, 188.573638916, 1.24150002003, 13648.5693359, 13648.5693359, 2678.23217773
       14.643, 2.04619073868, 48.1261024475, 188.587020874, 1.24249994755, 13648.7841797, 13648.7841797, 2678.26733398
       14.644, 2.04689717293, 48.1239013672, 188.600402832, 1.24349999428, 13648.9980469, 13648.9980469, 2678.29736328
       14.645, 2.04743695259, 48.1216964722,  188.61378479, 1.24450004101, 13649.2138672, 13649.2138672, 2678.32495117
       14.646, 2.04784989357, 48.1194877625, 188.627166748, 1.24549996853, 13649.4287109, 13649.4287109, 2678.35180664
       14.647, 2.04815745354,  48.117275238, 188.640548706, 1.24650001526, 13649.6435547, 13649.6435547, 2678.37841797
       14.648, 2.04837298393, 48.1150550842, 188.653930664, 1.24749994278,  13649.859375,  13649.859375, 2678.40576172
       14.649, 2.04851269722, 48.1128311157, 188.667312622, 1.24849998951, 13650.0751953, 13650.0751953,  2678.4362793
        14.65,  2.0486369133, 48.1105995178,  188.68069458, 1.24950003624, 13650.2910156, 13650.2910156, 2678.47143555
       14.651, 2.04879021645, 48.1083641052, 188.694061279, 1.25049996376, 13650.5078125, 13650.5078125, 2678.51123047
       14.652, 2.04899549484, 48.1061172485, 188.707443237, 1.25150001049, 13650.7246094, 13650.7246094, 2678.55371094
       14.653,  2.0492515564, 48.1038627625, 188.720825195, 1.25250005722, 13650.9423828, 13650.9423828, 2678.59716797
       14.654, 2.04953742027,  48.101600647, 188.734191895, 1.25349998474, 13651.1601562, 13651.1601562, 2678.63916016
       14.655, 2.04981994629, 48.0993309021, 188.747573853, 1.25450003147, 13651.3789062, 13651.3789062, 2678.67749023
       14.656, 2.05006217957, 48.0970535278, 188.760955811, 1.25549995899, 13651.5976562, 13651.5976562, 2678.71069336
       14.657, 2.05023407936, 48.0947723389,  188.77432251, 1.25650000572, 13651.8164062, 13651.8164062, 2678.73852539
       14.658, 2.05031728745, 48.0924873352, 188.787704468, 1.25750005245, 13652.0351562, 13652.0351562, 2678.76147461
       14.659, 2.05030822754, 48.0901985168, 188.801071167, 1.25849997997, 13652.2548828, 13652.2548828, 2678.78051758
        14.66, 2.05021643639, 48.0879058838, 188.814437866,  1.2595000267, 13652.4736328, 13652.4736328, 2678.79785156
       14.661,  2.0500600338, 48.0856132507, 188.827819824, 1.26049995422, 13652.6933594, 13652.6933594, 2678.81518555
       14.662, 2.04986071587,  48.083316803, 188.841186523, 1.26150000095, 13652.9121094, 13652.9121094, 2678.83374023
       14.663, 2.04963755608, 48.0810165405, 188.854553223, 1.26250004768, 13653.1308594, 13653.1308594, 2678.85424805
       14.664, 2.04940271378, 48.0787162781, 188.867919922,  1.2634999752, 13653.3496094, 13653.3496094, 2678.87670898
       14.665, 2.04916119576, 48.0764122009, 188.881286621, 1.26450002193, 13653.5683594, 13653.5683594, 2678.90039062
       14.666, 2.04890966415, 48.0741081238, 188.894668579, 1.26549994946, 13653.7871094, 13653.7871094, 2678.92382812
       14.667, 2.04863929749, 48.0718002319, 188.908035278, 1.26649999619, 13654.0058594, 13654.0058594, 2678.94555664
       14.668, 2.04834008217, 48.0694923401, 188.921401978, 1.26750004292, 13654.2246094, 13654.2246094, 2678.96386719
       14.669,  2.0480017662, 48.0671844482, 188.934768677, 1.26849997044, 13654.4433594, 13654.4433594, 2678.97802734
        14.67, 2.04761767387, 48.0648765564, 188.948120117, 1.26950001717, 13654.6611328, 13654.6611328, 2678.98754883
       14.671, 2.04718565941, 48.0625724792, 188.961486816, 1.27049994469, 13654.8789062, 13654.8789062, 2678.99267578
       14.672,  2.0467004776, 48.0602645874, 188.974853516, 1.27149999142, 13655.0966797, 13655.0966797, 2678.99414062
       14.673,  2.0461730957, 48.0579605103, 188.988220215, 1.27250003815, 13655.3134766, 13655.3134766, 2678.99291992
       14.674, 2.04560947418, 48.0556602478, 189.001586914, 1.27349996567, 13655.5292969, 13655.5292969, 2678.99023438
       14.675, 2.04501533508,    48.0533638, 189.014938354,  1.2745000124, 13655.7441406, 13655.7441406, 2678.98681641
       14.676, 2.04439520836,  48.051071167, 189.028305054, 1.27550005913, 13655.9589844, 13655.9589844, 2678.98339844
       14.677, 2.04375195503, 48.0487861633, 189.041671753, 1.27649998665, 13656.1728516, 13656.1728516, 2678.97949219
       14.678, 2.04308700562, 48.0465049744, 189.055023193, 1.27750003338, 13656.3857422, 13656.3857422, 2678.97509766
       14.679, 2.04240107536, 48.0442276001, 189.068389893,  1.2784999609, 13656.5976562, 13656.5976562, 2678.96948242
        14.68, 2.04169368744, 48.0419578552, 189.081741333, 1.27950000763, 13656.8095703, 13656.8095703, 2678.96142578
       14.681,  2.0409655571, 48.0396995544, 189.095108032, 1.28050005436, 13657.0195312, 13657.0195312, 2678.95043945
       14.682, 2.04021692276, 48.0374450684, 189.108459473, 1.28149998188, 13657.2294922, 13657.2294922, 2678.93554688
       14.683, 2.03944921494, 48.0351982117, 189.121810913, 1.28250002861,    13657.4375,    13657.4375, 2678.91674805
       14.684, 2.03866362572, 48.0329589844, 189.135177612, 1.28349995613, 13657.6445312, 13657.6445312, 2678.89428711
       14.685, 2.03786110878, 48.0307312012, 189.148529053, 1.28450000286, 13657.8496094, 13657.8496094, 2678.86816406
       14.686, 2.03704285622, 48.0285110474, 189.161880493, 1.28550004959, 13658.0537109, 13658.0537109, 2678.83935547
       14.687, 2.03620958328, 48.0263023376, 189.175247192, 1.28649997711, 13658.2568359, 13658.2568359, 2678.80786133
       14.688, 2.03536128998, 48.0241088867, 189.188598633, 1.28750002384, 13658.4570312, 13658.4570312, 2678.77490234
       14.689, 2.03449869156, 48.0219268799, 189.201950073, 1.28849995136, 13658.6572266, 13658.6572266, 2678.74023438
        14.69, 2.03362321854, 48.0197563171, 189.215301514, 1.28949999809, 13658.8544922, 13658.8544922,  2678.7043457
       14.691, 2.03273653984, 48.0176010132, 189.228652954, 1.29050004482, 13659.0498047, 13659.0498047, 2678.66674805
       14.692, 2.03184127808,  48.015460968, 189.242004395, 1.29149997234, 13659.2441406, 13659.2441406, 2678.62719727
       14.693, 2.03094100952, 48.0133361816, 189.255355835, 1.29250001907, 13659.4355469, 13659.4355469, 2678.58544922
       14.694, 2.03003883362, 48.0112266541, 189.268707275, 1.29349994659, 13659.6259766, 13659.6259766, 2678.54077148
       14.695, 2.02913784981,    48.0091362, 189.282058716, 1.29449999332, 13659.8134766, 13659.8134766,  2678.4934082
       14.696, 2.02824068069, 48.0070571899, 189.295410156, 1.29550004005, 13659.9990234, 13659.9990234, 2678.44262695
       14.697, 2.02734851837, 48.0049972534, 189.308746338, 1.29649996758, 13660.1826172, 13660.1826172, 2678.38891602
       14.698, 2.02646183968, 48.0029563904, 189.322097778, 1.29750001431, 13660.3632812, 13660.3632812, 2678.33227539
       14.699, 2.02558016777, 48.0009346008, 189.335449219, 1.29849994183, 13660.5419922, 13660.5419922, 2678.27319336
         14.7,  2.0247027874, 47.9989318848, 189.348800659, 1.29949998856, 13660.7177734, 13660.7177734, 2678.21191406
       14.701, 2.02382922173, 47.9969482422, 189.362136841, 1.30050003529,  13660.890625,  13660.890625, 2678.14868164
       14.702, 2.02295947075, 47.9949836731, 189.375488281, 1.30149996281, 13661.0615234, 13661.0615234, 2678.08374023
       14.703, 2.02209472656, 47.9930458069, 189.388839722, 1.30250000954, 13661.2285156, 13661.2285156, 2678.01733398
       14.704, 2.02123689651, 47.9911270142, 189.402175903, 1.30350005627, 13661.3935547, 13661.3935547, 2677.94921875
       14.705, 2.02038812637, 47.9892311096, 189.415527344, 1.30449998379, 13661.5556641, 13661.5556641, 2677.87963867
       14.706, 2.01954889297, 47.9873580933, 189.428863525, 1.30550003052, 13661.7138672, 13661.7138672, 2677.80859375
       14.707, 2.01872611046, 47.9855079651, 189.442214966, 1.30649995804, 13661.8701172, 13661.8701172,  2677.7355957
       14.708, 2.01792240143, 47.9836807251, 189.455551147, 1.30750000477, 13662.0224609, 13662.0224609, 2677.66088867
       14.709, 2.01713967323,  47.981880188, 189.468902588,  1.3085000515,  13662.171875,  13662.171875, 2677.58398438
        14.71, 2.01637816429, 47.9801025391,  189.48223877, 1.30949997902, 13662.3173828, 13662.3173828, 2677.50561523
       14.711,  2.0156378746, 47.9783477783, 189.495574951, 1.31050002575, 13662.4599609, 13662.4599609, 2677.42529297
       14.712, 2.01491808891, 47.9766235352, 189.508926392, 1.31149995327, 13662.5986328, 13662.5986328, 2677.34350586
       14.713, 2.01421833038, 47.9749221802, 189.522262573,        1.3125,  13662.734375,  13662.734375, 2677.26049805
       14.714, 2.01353788376, 47.9732475281, 189.535598755, 1.31350004673, 13662.8662109, 13662.8662109, 2677.17651367
       14.715, 2.01287651062, 47.9715995789, 189.548950195, 1.31449997425, 13662.9941406, 13662.9941406, 2677.09155273
       14.716, 2.01223540306, 47.9699783325, 189.562286377, 1.31550002098, 13663.1191406, 13663.1191406, 2677.00610352
       14.717, 2.01161575317, 47.9683876038, 189.575622559,  1.3164999485, 13663.2392578, 13663.2392578, 2676.92016602
       14.718, 2.01101970673, 47.9668235779,  189.58895874, 1.31749999523, 13663.3564453, 13663.3564453, 2676.83374023
       14.719, 2.01044893265, 47.9652862549, 189.602294922, 1.31850004196,   13663.46875,   13663.46875, 2676.74682617
        14.72, 2.00990533829, 47.9637794495, 189.615631104, 1.31949996948,  13663.578125,  13663.578125, 2676.65966797
       14.721, 2.00939035416, 47.9622993469, 189.628967285, 1.32050001621, 13663.6835938, 13663.6835938, 2676.57226562
       14.722, 2.00890469551, 47.9608459473, 189.642318726, 1.32149994373, 13663.7841797, 13663.7841797,   2676.484375
       14.723, 2.00844812393, 47.9594230652, 189.655654907, 1.32249999046, 13663.8808594, 13663.8808594, 2676.39648438
       14.724,   2.008020401, 47.9580307007, 189.668991089, 1.32350003719, 13663.9736328, 13663.9736328, 2676.30834961
       14.725, 2.00762057304, 47.9566688538, 189.682327271, 1.32449996471,    13664.0625,    13664.0625, 2676.22045898
       14.726,  2.0072479248, 47.9553337097, 189.695663452, 1.32550001144, 13664.1474609, 13664.1474609, 2676.13256836
       14.727, 2.00690197945, 47.9540252686, 189.708984375, 1.32650005817, 13664.2275391, 13664.2275391, 2676.04516602
       14.728, 2.00658226013, 47.9527511597, 189.722320557, 1.32749998569, 13664.3037109, 13664.3037109, 2675.95849609
       14.729, 2.00628876686, 47.9515037537, 189.735656738, 1.32850003242, 13664.3759766, 13664.3759766, 2675.87255859
        14.73, 2.00602245331, 47.9502868652,  189.74899292, 1.32949995995, 13664.4433594, 13664.4433594,  2675.7878418
       14.731, 2.00578331947, 47.9491004944, 189.762329102, 1.33050000668, 13664.5068359, 13664.5068359, 2675.70385742
       14.732, 2.00557255745, 47.9479446411, 189.775665283, 1.33150005341, 13664.5664062, 13664.5664062, 2675.62109375
       14.733, 2.00539016724, 47.9468154907, 189.789001465, 1.33249998093, 13664.6210938, 13664.6210938, 2675.53979492
       14.734, 2.00523662567, 47.9457168579, 189.802322388, 1.33350002766,  13664.671875,  13664.671875,  2675.4597168
       14.735, 2.00511169434,  47.944644928, 189.815658569, 1.33449995518, 13664.7177734, 13664.7177734, 2675.38085938
       14.736, 2.00501465797, 47.9436035156, 189.828994751, 1.33550000191, 13664.7597656, 13664.7597656, 2675.30371094
       14.737, 2.00494503975, 47.9425926208, 189.842330933, 1.33650004864, 13664.7978516, 13664.7978516, 2675.22802734
       14.738, 2.00490117073,  47.941608429, 189.855651855, 1.33749997616, 13664.8310547, 13664.8310547, 2675.15429688
       14.739, 2.00488328934, 47.9406547546, 189.868988037, 1.33850002289, 13664.8603516, 13664.8603516, 2675.08203125
        14.74, 2.00489473343, 47.9397277832, 189.882324219, 1.33949995041, 13664.8857422, 13664.8857422, 2675.01220703
       14.741, 2.00493741035, 47.9388275146, 189.895645142, 1.34049999714,   13664.90625,   13664.90625, 2674.94458008
       14.742, 2.00501275063, 47.9379577637, 189.908981323, 1.34150004387, 13664.9228516, 13664.9228516, 2674.87939453
       14.743,  2.0051214695, 47.9371147156, 189.922317505, 1.34249997139, 13664.9355469, 13664.9355469, 2674.81665039
       14.744, 2.00526309013, 47.9362945557, 189.935638428, 1.34350001812, 13664.9443359, 13664.9443359, 2674.75634766
       14.745, 2.00543761253, 47.9355049133, 189.948974609, 1.34449994564, 13664.9492188, 13664.9492188, 2674.69848633
       14.746, 2.00564455986, 47.9347419739, 189.962295532, 1.34549999237, 13664.9492188, 13664.9492188, 2674.64331055
       14.747, 2.00588274002, 47.9340019226, 189.975631714,  1.3465000391, 13664.9453125, 13664.9453125, 2674.59057617
       14.748, 2.00615215302, 47.9332885742, 189.988967896, 1.34749996662, 13664.9384766, 13664.9384766, 2674.54077148
       14.749, 2.00645208359,  47.932598114, 190.002288818, 1.34850001335, 13664.9267578, 13664.9267578,  2674.4934082
        14.75, 2.00678181648, 47.9319343567,    190.015625, 1.34949994087, 13664.9121094, 13664.9121094, 2674.44873047
       14.751, 2.00714015961, 47.9312934875, 190.028945923,  1.3504999876, 13664.8935547, 13664.8935547, 2674.40698242
       14.752, 2.00752615929, 47.9306755066, 190.042282104, 1.35150003433, 13664.8710938, 13664.8710938, 2674.36791992
       14.753, 2.00793766975, 47.9300804138, 190.055603027, 1.35249996185, 13664.8447266, 13664.8447266, 2674.33178711
       14.754, 2.00837254524, 47.9295120239, 190.068939209, 1.35350000858, 13664.8154297, 13664.8154297, 2674.29833984
       14.755, 2.00882863998, 47.9289627075, 190.082260132, 1.35450005531, 13664.7822266, 13664.7822266, 2674.26806641
       14.756, 2.00930285454, 47.9284324646, 190.095581055, 1.35549998283, 13664.7451172, 13664.7451172, 2674.24072266
       14.757,  2.0097925663, 47.9279289246, 190.108917236, 1.35650002956, 13664.7050781, 13664.7050781, 2674.21630859
       14.758, 2.01029491425, 47.9274406433, 190.122238159, 1.35749995708, 13664.6621094, 13664.6621094, 2674.19482422
       14.759, 2.01080703735, 47.9269752502, 190.135574341, 1.35850000381, 13664.6152344, 13664.6152344, 2674.17626953
        14.76,  2.0113260746, 47.9265327454, 190.148895264, 1.35950005054, 13664.5654297, 13664.5654297, 2674.16064453
       14.761, 2.01185011864, 47.9261054993, 190.162231445, 1.36049997807, 13664.5126953, 13664.5126953, 2674.14794922
       14.762, 2.01237559319, 47.9256973267, 190.175552368,  1.3615000248, 13664.4570312, 13664.4570312, 2674.13818359
       14.763, 2.01289963722, 47.9253082275, 190.188873291, 1.36249995232, 13664.3984375, 13664.3984375,  2674.1315918
       14.764, 2.01342129707, 47.9249382019, 190.202209473, 1.36349999905, 13664.3369141, 13664.3369141, 2674.12768555
       14.765, 2.01393795013, 47.9245834351, 190.215530396, 1.36450004578, 13664.2724609, 13664.2724609, 2674.12670898
       14.766, 2.01444768906, 47.9242477417, 190.228851318,  1.3654999733, 13664.2050781, 13664.2050781, 2674.12866211
