TIME,RPM,TPS,Marcha,Distância,Velocidade_de_referência
192.340,9128,95.6,0,1567.28,85.3
192.380,9147,94.6,0,1568.22,84.7
192.420,9241,94.1,0,1569.17,85.3
192.460,9245,90.7,0,1570.13,86.0
192.500,9323,90.1,0,1571.08,85.8
192.540,9362,89.2,0,1572.04,86.7
192.580,9379,77.6,0,1573.01,86.3
192.620,9460,64.7,0,1573.99,88.4
192.660,9432,53.5,0,1574.97,88.6
192.700,9487,40.6,0,1575.95,88.4
192.740,9481,27.2,0,1576.94,88.8
192.780,9414,16.8,0,1577.91,87.7
192.820,9378,8.1,0,1578.90,88.4
192.860,9208,6.6,0,1579.88,88.1
192.900,9026,6.5,0,1580.85,88.4
192.940,8771,6.7,0,1581.82,87.2
192.980,8611,6.9,0,1582.78,86.3
193.020,8929,8.4,0,1583.73,85.4
193.060,8796,11.7,0,1584.66,83.7
193.100,8668,12.5,0,1585.58,83.0
193.140,8399,12.8,0,1586.49,81.1
193.180,7990,12.9,0,1587.39,82.0
193.220,7637,13.1,0,1588.28,80.0
193.260,7405,13.1,0,1589.15,79.5
193.300,7164,13.2,0,1590.02,78.6
193.340,7070,13.1,0,1590.88,78.0
193.380,6979,13.2,0,1591.73,76.3
193.420,7029,13.3,0,1592.56,75.7
193.460,7016,14.4,0,1593.40,74.8
193.500,7114,25.5,0,1594.22,74.8
193.540,7527,39.3,0,1595.03,73.1
193.580,8286,45.6,0,1595.84,73.1
193.620,9223,49.1,0,1596.63,71.4
193.660,10208,49.8,0,1597.42,71.0
193.700,10785,47.6,0,1598.19,69.5
193.740,10493,44.0,0,1598.96,70.0
193.780,9472,31.5,0,1599.74,69.7
193.820,9057,5.8,0,1600.52,70.7
193.860,9124,0.7,0,1601.30,69.4
193.900,9004,0.5,0,1602.07,69.7
193.940,8597,0.7,0,1602.82,68.2
193.980,8191,1.1,0,1603.57,67.6
194.020,8000,1.1,0,1604.30,66.4
194.060,8131,1.2,0,1605.03,65.5
194.100,7906,1.2,0,1605.74,64.4
194.140,8025,2.1,0,1606.43,62.7
194.180,7958,5.8,0,1607.11,61.2
194.220,7840,8.0,0,1607.78,60.3
194.260,7668,8.4,0,1608.43,59.0
194.300,7561,9.2,0,1609.08,58.7
194.340,7587,10.1,0,1609.73,58.1
194.380,7570,10.4,0,1610.36,57.3
194.420,7494,10.7,0,1610.99,56.7
194.460,7482,12.8,0,1611.62,56.3
194.500,7416,14.4,0,1612.24,55.8
194.540,7451,19.6,0,1612.87,56.6
194.580,7461,32.2,0,1613.48,55.6
194.620,7717,43.0,0,1614.11,55.7
194.660,8383,58.0,0,1614.73,56.2
194.700,8316,75.1,0,1615.35,55.7
194.740,8041,78.1,0,1615.99,57.3
194.780,7897,78.0,0,1616.63,57.8
194.820,7979,73.1,0,1617.28,57.8
194.860,8225,47.1,0,1617.93,58.9
194.900,8037,16.1,0,1618.61,60.2
194.940,7914,4.9,0,1619.29,61.2
194.980,7962,1.3,0,1619.96,60.3
195.020,7879,0.6,0,1620.64,61.4
195.060,7699,0.9,0,1621.32,60.7
195.100,7477,3.2,0,1621.99,60.6
195.140,7266,3.4,0,1622.67,61.3
195.180,7782,3.6,0,1623.33,59.7
195.220,7834,3.7,0,1624.01,60.3
195.260,7635,3.8,0,1624.67,60.2
195.300,7694,3.8,0,1625.33,59.5
195.340,7671,3.8,0,1626.00,59.8
195.380,7533,3.8,0,1626.65,58.4
195.420,7450,4.5,0,1627.31,59.1
195.460,7410,9.4,0,1627.95,58.2
195.500,7366,14.5,0,1628.59,57.5
195.540,7403,22.4,0,1629.22,57.1
195.580,7418,37.6,0,1629.85,56.7
195.620,7821,43.8,0,1630.49,57.3
195.660,8440,49.2,0,1631.12,57.1
195.700,8209,59.1,0,1631.76,57.0
195.740,7815,60.8,0,1632.41,58.5
195.780,8063,60.7,0,1633.05,58.0
195.820,8100,59.4,0,1633.71,58.3
195.860,8242,48.5,0,1634.37,59.8
195.900,8177,16.4,0,1635.03,59.1
195.940,7865,1.1,0,1635.71,60.6
195.980,7731,0.5,0,1636.37,60.1
196.020,7692,0.5,0,1637.04,60.1
196.060,7488,0.8,0,1637.70,60.0
196.100,7268,0.8,0,1638.35,58.3
196.140,6990,0.7,0,1639.00,58.1
196.180,7214,0.8,0,1639.62,56.7
196.220,7160,0.9,0,1640.24,55.7
196.260,7083,1.0,0,1640.86,55.7
196.300,7132,1.0,0,1641.45,53.8
196.340,6866,1.0,0,1642.04,53.3
196.380,6531,0.9,0,1642.63,53.3
196.420,6212,1.0,0,1643.20,51.9
196.460,5923,1.3,0,1643.78,51.6
196.500,5445,2.4,0,1644.35,51.6
196.540,4767,2.9,0,1644.90,50.2
196.580,4499,3.7,0,1645.45,49.6
196.620,4121,4.3,0,1646.00,49.6
196.660,3635,4.6,0,1646.54,48.4
196.700,3423,5.0,0,1647.07,47.8
196.740,3284,5.1,0,1647.60,48.1
196.780,3169,6.0,0,1648.12,46.7
196.820,3041,10.0,0,1648.63,46.2
196.860,3016,13.3,0,1649.14,46.4
196.900,3262,20.4,0,1649.64,45.1
196.940,3494,25.6,0,1650.13,44.4
196.980,3628,27.5,0,1650.63,44.5
197.020,3980,35.2,0,1651.12,44.3
197.060,4572,39.8,0,1651.59,43.1
197.100,5327,33.1,0,1652.06,42.1
197.140,6116,12.4,0,1652.52,41.8
197.180,6501,1.2,0,1652.99,41.9
197.220,5688,0.7,0,1653.46,42.8
197.260,4880,0.6,0,1653.94,43.0
197.300,4626,0.8,0,1654.42,42.9
197.340,5050,1.1,0,1654.89,42.4
197.380,5311,1.3,0,1655.35,41.9
197.420,5266,1.5,0,1655.82,42.1
197.460,5409,1.6,0,1656.29,42.3
197.500,5434,1.6,0,1656.76,42.4
197.540,5232,1.6,0,1657.22,41.8
197.580,5103,2.6,0,1657.69,42.0
197.620,5126,6.6,0,1658.16,42.0
197.660,4960,9.8,0,1658.62,42.1
197.700,4839,14.2,0,1659.08,40.9
197.740,4982,17.7,0,1659.53,40.5
197.780,5373,22.3,0,1659.97,40.2
197.820,5764,25.0,0,1660.42,40.0
197.860,5799,25.7,0,1660.86,39.9
197.900,5480,25.9,0,1661.32,40.6
197.940,5208,25.9,0,1661.77,40.6
197.980,5397,26.0,0,1662.20,39.5
198.020,5201,25.9,0,1662.64,39.5
198.060,5068,25.4,0,1663.08,39.5
198.100,5233,14.1,0,1663.52,39.3
198.140,5289,7.9,0,1663.95,39.3
198.180,5105,6.1,0,1664.39,39.5
198.220,5075,6.1,0,1664.84,40.0
198.260,5138,6.1,0,1665.28,40.0
198.300,5276,6.5,0,1665.71,39.2
198.340,5371,6.8,0,1666.15,39.2
198.380,5239,7.0,0,1666.59,39.4
198.420,4997,7.2,0,1667.02,38.9
198.460,4916,7.9,0,1667.46,39.2
198.500,4793,8.9,0,1667.89,38.8
198.540,4555,9.9,0,1668.32,38.7
198.580,4482,10.2,0,1668.75,38.9
198.620,5183,10.1,0,1669.18,38.7
198.660,5524,8.5,0,1669.60,37.8
198.700,5692,1.5,0,1670.02,37.8
198.740,4949,1.2,0,1670.44,38.0
198.780,4519,1.4,0,1670.86,37.9
198.820,4216,1.8,0,1671.27,37.0
198.860,4015,2.1,0,1671.68,36.9
198.900,4232,2.1,0,1672.09,37.1
198.940,4359,2.3,0,1672.50,36.6
198.980,4261,2.3,0,1672.89,35.7
199.020,4200,2.3,0,1673.28,34.9
199.060,4176,2.3,0,1673.66,34.6
199.100,4126,2.4,0,1674.04,34.6
199.140,4085,3.0,0,1674.41,33.5
199.180,4125,3.4,0,1674.77,32.6
199.220,4070,3.7,0,1675.13,32.0
199.260,4010,4.7,0,1675.49,32.2
199.300,3910,5.1,0,1675.83,31.5
199.340,4061,5.3,0,1676.17,30.5
199.380,3987,5.3,0,1676.50,30.0
199.420,3968,5.4,0,1676.84,29.9
199.460,3872,5.5,0,1677.17,30.2
199.500,3927,5.9,0,1677.50,30.0
199.540,3985,6.1,0,1677.83,29.6
199.580,3899,6.5,0,1678.16,29.2
199.620,4020,6.5,0,1678.49,29.5
199.660,4060,6.5,0,1678.82,29.9
199.700,4051,4.4,0,1679.15,30.2
199.740,4026,0.8,0,1679.49,30.2
199.780,3986,0.6,0,1679.82,29.8
199.820,3848,0.6,0,1680.15,29.9
199.860,3834,0.5,0,1680.49,30.1
199.900,3747,0.6,0,1680.82,30.0
199.940,3553,2.1,0,1681.16,30.1
199.980,3399,12.7,0,1681.49,29.6
200.020,3492,30.7,0,1681.81,29.3
200.060,3732,36.9,0,1682.14,29.4
200.100,4619,37.2,0,1682.46,29.2
200.140,5298,32.4,0,1682.78,29.0
200.180,6268,11.7,0,1683.09,28.2
200.220,6596,6.0,0,1683.40,27.5
200.260,6031,2.3,0,1683.71,27.8
200.300,4973,1.2,0,1684.03,28.8
200.340,4401,0.9,0,1684.36,29.2
200.380,4116,0.8,0,1684.67,28.4
200.420,4151,0.8,0,1684.98,27.8
200.460,4544,1.3,0,1685.28,27.3
200.500,4611,3.5,0,1685.58,27.0
200.540,4851,7.6,0,1685.87,26.2
200.580,5067,8.8,0,1686.15,25.3
200.620,5192,8.9,0,1686.42,24.5
200.660,5088,9.0,0,1686.69,24.1
200.700,5051,9.1,0,1686.95,23.9
200.740,4780,9.1,0,1687.22,23.9
200.780,4248,9.3,0,1687.49,24.2
200.820,4116,9.4,0,1687.76,24.6
200.860,4238,9.3,0,1688.03,24.5
200.900,4296,9.3,0,1688.30,24.1
200.940,4359,9.4,0,1688.57,24.2
200.980,4492,9.5,0,1688.84,24.8
201.020,4661,9.5,0,1689.12,24.8
201.060,4719,9.5,0,1689.40,25.0
201.100,4943,9.5,0,1689.67,24.9
201.140,5334,9.4,0,1689.95,25.2
201.180,5524,9.4,0,1690.24,25.4
201.220,5168,9.4,0,1690.53,26.4
201.260,4339,9.4,0,1690.84,27.5
201.300,4111,9.2,0,1691.15,27.8
201.340,4181,4.3,0,1691.46,27.8
201.380,4313,1.1,0,1691.77,27.8
201.420,4575,1.0,0,1692.08,27.8
201.460,4989,0.9,0,1692.38,27.4
201.500,4891,1.0,0,1692.69,27.6
201.540,4664,1.0,0,1693.00,27.7
201.580,4401,0.9,0,1693.30,27.6
201.620,4204,0.9,0,1693.61,27.4
201.660,4230,0.9,0,1693.91,27.5
201.700,4379,1.1,0,1694.21,27.1
201.740,4283,1.1,0,1694.51,27.1
201.780,4051,1.5,0,1694.81,27.0
201.820,3990,3.8,0,1695.11,26.5
201.860,3962,6.6,0,1695.39,26.1
201.900,3948,8.9,0,1695.68,25.8
201.940,3948,9.6,0,1695.96,25.4
201.980,3885,10.1,0,1696.23,24.8
202.020,4019,11.1,0,1696.50,24.1
202.060,3965,12.6,0,1696.76,23.6
202.100,4045,14.6,0,1697.02,23.6
202.140,4203,17.2,0,1697.28,23.5
202.180,4446,19.5,0,1697.54,23.3
202.220,4602,20.1,0,1697.79,23.0
202.260,4141,20.2,0,1698.05,22.8
202.300,3943,20.6,0,1698.30,23.1
202.340,4027,20.7,0,1698.56,23.0
202.380,4132,20.8,0,1698.82,23.2
202.420,4158,20.9,0,1699.07,23.1
202.460,4166,20.9,0,1699.33,23.3
202.500,4200,20.9,0,1699.59,23.2
202.540,4294,20.9,0,1699.85,23.1
202.580,4335,20.6,0,1700.10,23.0
202.620,4384,13.7,0,1700.36,23.3
202.660,4433,1.6,0,1700.62,23.3
202.700,4277,0.8,0,1700.88,23.3
202.740,4088,0.9,0,1701.14,23.3
202.780,4152,0.9,0,1701.40,23.7
202.820,4176,1.0,0,1701.67,23.8
202.860,4130,1.0,0,1701.93,23.9
202.900,4103,0.9,0,1702.20,23.9
202.940,4073,0.9,0,1702.47,23.9
202.980,3982,1.0,0,1702.73,24.2
203.020,3951,1.0,0,1703.01,24.4
203.060,3858,1.0,0,1703.28,24.4
203.100,3780,1.1,0,1703.54,24.1
203.140,3886,1.1,0,1703.81,24.1
203.180,3822,1.2,0,1704.08,24.2
203.220,3713,1.3,0,1704.35,24.4
203.260,3661,1.2,0,1704.63,24.6
203.300,3486,1.2,0,1704.90,24.4
203.340,3300,1.3,0,1705.16,23.7
203.380,3232,1.4,0,1705.42,23.3
203.420,3206,1.4,0,1705.67,23.0
203.460,3251,1.6,0,1705.92,22.7
203.500,3402,3.6,0,1706.17,22.7
203.540,3480,14.2,0,1706.42,22.5
203.580,3409,21.5,0,1706.66,21.8
203.620,3828,25.2,0,1706.90,21.1
203.660,4193,26.4,0,1707.13,21.0
203.700,4055,26.9,0,1707.36,20.9
203.740,4344,27.0,0,1707.60,21.1
203.780,4445,27.0,0,1707.83,21.2
203.820,4150,25.7,0,1708.08,21.9
203.860,3954,21.6,0,1708.33,22.3
203.900,3946,20.8,0,1708.57,22.3
203.940,4100,19.8,0,1708.83,22.5
203.980,4214,18.7,0,1709.08,22.9
204.020,4250,18.6,0,1709.34,23.3
204.060,4234,18.5,0,1709.60,23.5
204.100,4249,18.2,0,1709.86,23.2
204.140,4276,18.1,0,1710.11,22.9
204.180,4310,18.1,0,1710.37,23.0
204.220,4198,18.1,0,1710.62,23.0
204.260,4109,18.1,0,1710.88,23.0
204.300,3985,18.1,0,1711.14,23.0
204.340,4072,18.1,0,1711.39,23.1
204.380,3999,18.2,0,1711.64,22.8
204.420,3886,17.5,0,1711.89,22.1
204.460,3908,14.3,0,1712.13,22.0
204.500,4038,9.6,0,1712.38,22.0
204.540,4000,8.7,0,1712.62,22.0
204.580,4060,8.6,0,1712.87,22.1
204.620,4126,8.6,0,1713.11,22.3
204.660,4164,8.6,0,1713.36,22.4
204.700,4221,8.6,0,1713.62,23.1
204.740,4163,8.6,0,1713.88,23.3
204.780,4149,8.7,0,1714.15,23.8
204.820,4149,8.7,0,1714.41,23.9
204.860,4155,8.7,0,1714.68,24.2
204.900,4189,9.0,0,1714.96,24.7
204.940,4189,9.4,0,1715.23,24.6
204.980,4173,9.6,0,1715.51,24.9
205.020,4136,9.7,0,1715.78,24.7
205.060,4172,9.8,0,1716.06,25.0
205.100,4182,9.9,0,1716.34,25.2
205.140,4109,10.0,0,1716.63,25.6
205.180,4140,10.1,0,1716.91,25.3
205.220,4106,10.3,0,1717.19,25.3
205.260,4167,10.5,0,1717.46,24.8
205.300,4155,11.1,0,1717.74,24.9
205.340,4180,12.9,0,1718.02,24.9
205.380,4173,16.7,0,1718.30,25.1
205.420,4236,24.5,0,1718.58,25.0
205.460,4385,30.7,0,1718.85,25.1
205.500,4519,39.4,0,1719.13,24.8
205.540,4473,48.1,0,1719.41,25.0
205.580,4509,54.8,0,1719.69,25.5
205.620,4588,67.2,0,1719.98,25.6
205.660,4650,82.9,0,1720.26,25.8
205.700,4812,98.6,0,1720.56,26.2
205.740,4889,99.8,0,1720.85,26.1
205.780,5119,99.9,0,1721.14,26.5
205.820,5509,100.0,0,1721.45,27.5
205.860,5680,100.0,0,1721.77,28.4
205.900,5633,100.0,0,1722.10,29.7
205.940,5691,99.9,0,1722.44,30.3
205.980,6098,100.0,0,1722.79,31.0
206.020,6439,99.9,0,1723.15,32.2
206.060,6449,99.9,0,1723.52,33.3
206.100,6488,100.0,0,1723.91,34.5
206.140,6735,99.9,0,1724.30,34.8
206.180,6932,100.0,0,1724.70,36.2
206.220,7031,99.9,0,1725.11,37.0
206.260,7133,100.0,0,1725.53,37.7
206.300,7406,99.3,0,1725.96,38.2
206.340,8249,83.7,0,1726.39,38.9
206.380,9404,17.7,0,1726.83,38.9
206.420,9476,1.9,0,1727.26,39.0
206.460,9022,29.5,0,1727.68,38.5
206.500,8664,79.8,0,1728.12,38.7
206.540,7940,98.9,0,1728.56,39.8
206.580,6956,99.9,0,1729.03,41.3
206.620,5972,100.0,0,1729.50,42.3
206.660,5459,100.0,0,1729.99,43.8
206.700,5684,100.0,0,1730.48,44.1
206.740,5811,100.0,0,1730.97,43.8
206.780,6377,99.9,0,1731.46,44.6
206.820,6142,100.0,0,1731.98,45.8
206.860,6014,99.9,0,1732.49,46.3
206.900,6468,100.0,0,1733.01,46.7
206.940,6457,99.9,0,1733.54,47.7
206.980,6563,100.0,0,1734.08,48.4
207.020,6683,99.9,0,1734.63,48.8
207.060,6720,99.9,0,1735.18,49.9
207.100,6870,100.0,0,1735.74,50.6
207.140,7060,99.8,0,1736.31,51.0
207.180,7106,96.7,0,1736.90,52.4
207.220,7212,82.6,0,1737.48,52.6
207.260,7342,61.0,0,1738.08,53.6
207.300,7378,34.3,0,1738.69,54.2
207.340,7502,23.4,0,1739.30,54.9
207.380,7580,24.3,0,1739.93,56.1
207.420,7473,25.8,0,1740.55,55.9
207.460,7539,30.7,0,1741.17,56.4
207.500,7720,37.5,0,1741.80,56.8
207.540,7842,37.4,0,1742.43,56.6
207.580,7987,14.7,0,1743.08,57.7
207.620,7777,0.7,0,1743.73,58.2
207.660,7419,0.1,0,1744.37,58.0
207.700,7236,0.2,0,1745.02,58.6
207.740,6935,0.3,0,1745.66,57.7
207.780,6807,0.2,0,1746.31,58.1
207.820,7232,0.3,0,1746.94,57.8
207.860,7302,0.4,0,1747.57,56.1
207.900,7187,0.7,0,1748.19,56.4
207.940,7120,0.8,0,1748.81,55.5
207.980,7093,1.2,0,1749.42,54.8
208.020,7078,1.5,0,1750.02,55.0
208.060,7089,1.9,0,1750.62,53.9
208.100,7079,3.2,0,1751.21,53.6
208.140,7016,5.7,0,1751.81,53.3
208.180,6965,8.8,0,1752.39,52.6
208.220,6952,13.4,0,1752.98,52.7
208.260,6969,20.7,0,1753.56,53.1
208.300,6981,23.2,0,1754.14,52.3
208.340,7044,24.9,0,1754.73,52.6
208.380,7277,30.8,0,1755.31,52.9
208.420,7574,38.2,0,1755.89,52.1
208.460,7715,44.5,0,1756.48,52.5
208.500,7336,47.8,0,1757.08,53.6
208.540,7211,50.6,0,1757.67,53.5
208.580,7449,53.1,0,1758.28,54.0
208.620,7709,57.5,0,1758.88,54.2
208.660,7784,58.3,0,1759.50,55.2
208.700,7849,57.9,0,1760.13,56.6
208.740,7866,51.3,0,1760.75,56.4
208.780,8071,29.8,0,1761.39,57.2
208.820,8052,14.6,0,1762.04,58.2
208.860,8003,9.6,0,1762.68,58.0
208.900,7952,9.3,0,1763.34,58.6
208.940,7768,10.2,0,1763.99,58.4
208.980,7686,15.5,0,1764.63,58.2
209.020,7600,20.8,0,1765.28,58.4
209.060,7726,31.4,0,1765.92,57.6
209.100,7968,43.3,0,1766.57,58.2
209.140,8082,49.5,0,1767.22,58.4
209.180,8190,50.8,0,1767.87,58.4
209.220,8391,51.1,0,1768.52,59.3
209.260,8406,51.1,0,1769.18,59.1
209.300,8531,48.0,0,1769.85,59.9
209.340,8331,22.2,0,1770.52,60.3
209.380,8322,8.6,0,1771.19,60.1
209.420,8089,7.1,0,1771.87,60.9
209.460,7972,6.8,0,1772.53,60.2
209.500,7971,6.8,0,1773.21,60.6
209.540,7895,7.2,0,1773.88,60.5
209.580,7718,7.3,0,1774.55,60.1
209.620,7420,8.8,0,1775.22,60.7
209.660,7268,11.4,0,1775.88,59.4
209.700,7723,20.5,0,1776.54,59.2
209.740,7808,26.3,0,1777.19,59.1
209.780,7952,27.9,0,1777.85,58.9
209.820,8268,29.1,0,1778.51,59.6
209.860,8585,30.4,0,1779.16,58.6
209.900,8162,31.3,0,1779.81,58.6
209.940,7925,31.5,0,1780.47,59.3
209.980,8043,31.6,0,1781.12,58.6
210.020,8237,32.0,0,1781.78,59.6
210.060,8049,32.3,0,1782.44,59.6
210.100,8040,32.5,0,1783.11,59.7
210.140,8168,32.5,0,1783.79,60.8
210.180,8235,32.0,0,1784.46,60.5
210.220,8231,18.9,0,1785.15,61.5
210.260,8167,1.5,0,1785.82,61.4
210.300,8040,0.5,0,1786.51,61.0
210.340,7872,0.4,0,1787.18,61.2
210.380,7680,0.5,0,1787.84,59.7
210.420,7414,0.4,0,1788.51,60.1
210.460,7046,0.5,0,1789.16,58.5
210.500,6945,0.4,0,1789.80,57.8
210.540,7100,0.5,0,1790.43,57.0
210.580,6966,0.5,0,1791.04,55.2
210.620,6821,0.5,0,1791.64,54.5
210.660,6747,0.6,0,1792.23,53.5
210.700,6568,0.6,0,1792.80,51.5
210.740,6458,0.8,0,1793.36,50.7
210.780,6241,0.8,0,1793.91,50.0
210.820,6163,0.7,0,1794.44,48.2
210.860,5998,0.8,0,1794.97,47.3
210.900,5941,0.8,0,1795.48,46.5
210.940,5882,0.8,0,1795.98,45.3
210.980,5852,0.8,0,1796.48,44.5
211.020,5813,0.8,0,1796.98,44.7
211.060,5816,0.8,0,1797.47,44.7
211.100,5803,0.8,0,1797.96,44.3
211.140,5746,0.9,0,1798.45,44.1
211.180,5689,1.1,0,1798.95,44.7
211.220,5618,1.9,0,1799.44,44.2
211.260,5573,2.9,0,1799.92,43.6
211.300,5481,3.2,0,1800.41,43.9
211.340,5363,4.1,0,1800.89,43.4
211.380,5312,5.6,0,1801.36,42.5
211.420,5158,7.3,0,1801.84,42.7
211.460,4975,9.5,0,1802.30,42.0
211.500,4754,12.2,0,1802.74,40.0
211.540,4625,15.2,0,1803.17,38.7
211.580,4942,16.8,0,1803.58,37.5
211.620,5307,17.2,0,1803.98,36.4
211.660,5286,17.3,0,1804.38,36.0
211.700,4937,17.4,0,1804.79,36.2
211.740,4729,17.4,0,1805.20,36.8
211.780,4611,14.9,0,1805.60,36.2
211.820,4609,10.7,0,1805.98,35.1
211.860,4423,2.7,0,1806.36,34.2
211.900,4277,2.0,0,1806.73,33.6
211.940,4270,2.5,0,1807.10,33.5
211.980,4266,2.8,0,1807.47,33.4
212.020,4052,3.0,0,1807.83,32.6
212.060,3868,3.1,0,1808.18,31.6
212.100,3773,3.5,0,1808.51,30.3
212.140,3863,3.8,0,1808.83,28.9
212.180,3817,4.4,0,1809.14,28.1
212.220,3465,5.0,0,1809.45,27.7
212.260,3351,6.2,0,1809.75,27.6
212.300,3170,6.7,0,1810.06,27.4
212.340,2894,7.7,0,1810.36,27.5
212.380,2894,10.9,0,1810.67,27.7
212.420,3147,12.6,0,1810.98,27.6
212.460,3595,14.4,0,1811.28,27.3
212.500,3649,17.0,0,1811.58,27.3
212.540,3718,21.0,0,1811.90,27.9
212.580,3882,25.3,0,1812.21,28.4
212.620,3961,27.2,0,1812.53,28.8
212.660,3924,28.2,0,1812.85,28.9
212.700,4061,28.5,0,1813.18,29.1
212.740,4119,28.9,0,1813.51,29.6
212.780,4142,29.3,0,1813.84,29.9
212.820,4100,29.5,0,1814.18,30.4
212.860,4059,29.7,0,1814.51,29.9
212.900,4089,29.6,0,1814.85,29.9
212.940,4208,29.5,0,1815.18,30.0
212.980,4127,29.4,0,1815.51,30.1
213.020,4011,29.3,0,1815.84,29.5
213.060,3877,29.3,0,1816.15,28.1
213.100,3796,29.2,0,1816.45,27.5
213.140,3714,29.4,0,1816.76,27.7
213.180,3697,30.8,0,1817.08,28.4
213.220,3785,38.4,0,1817.39,28.5
213.260,3799,47.4,0,1817.71,28.5
213.300,3776,56.2,0,1818.04,29.3
213.340,3791,69.9,0,1818.37,29.9
213.380,3919,80.9,0,1818.71,30.3
213.420,3973,86.5,0,1819.05,30.6
213.460,4004,94.0,0,1819.39,30.5
213.500,4031,98.4,0,1819.74,31.1
213.540,4111,99.9,0,1820.09,31.8
213.580,4238,99.9,0,1820.45,32.3
213.620,4403,99.9,0,1820.81,32.4
213.660,4318,99.8,0,1821.17,32.7
213.700,4361,100.0,0,1821.54,33.1
213.740,4557,100.0,0,1821.92,33.6
213.780,4657,99.9,0,1822.30,34.0
213.820,4685,99.9,0,1822.68,34.2
213.860,4687,99.9,0,1823.07,35.0
213.900,4850,99.9,0,1823.46,35.6
213.940,5098,99.8,0,1823.87,36.2
213.980,5088,100.0,0,1824.27,36.2
214.020,5032,99.8,0,1824.68,36.8
214.060,5132,99.9,0,1825.10,37.6
214.100,5261,99.9,0,1825.52,38.0
214.140,5244,100.0,0,1825.95,38.0
214.180,5172,100.0,0,1826.37,38.3
214.220,5098,99.9,0,1826.81,39.3
214.260,5381,99.9,0,1827.26,40.0
214.300,5443,99.9,0,1827.70,40.1
214.340,5480,99.9,0,1828.16,41.0
214.380,5586,99.8,0,1828.63,41.9
214.420,5699,99.9,0,1829.10,42.4
214.460,5850,99.9,0,1829.57,42.4
214.500,5896,99.3,0,1830.06,43.9
214.540,6020,84.7,0,1830.56,44.8
214.580,6087,39.1,0,1831.06,45.0
214.620,5984,2.7,0,1831.57,45.7
214.660,5599,0.2,0,1832.09,46.1
214.700,5367,0.5,0,1832.59,45.8
214.740,5256,2.3,0,1833.10,45.3
214.780,5785,15.6,0,1833.60,45.0
214.820,5961,24.2,0,1834.09,44.9
214.860,6030,26.5,0,1834.59,44.4
214.900,6197,33.6,0,1835.08,44.7
214.940,6865,43.7,0,1835.59,45.2
214.980,6826,53.6,0,1836.09,45.1
215.020,7293,59.1,0,1836.60,45.7
215.060,7588,62.0,0,1837.11,45.8
215.100,7796,61.2,0,1837.62,45.8
215.140,7686,42.1,0,1838.13,45.7
215.180,7879,8.7,0,1838.65,46.6
215.220,7647,0.8,0,1839.17,47.3
215.260,7084,0.4,0,1839.70,47.7
215.300,6783,0.4,0,1840.24,47.9
215.340,6583,0.4,0,1840.76,47.8
215.380,6302,0.3,0,1841.29,47.1
215.420,6024,0.3,0,1841.81,46.8
215.460,5747,0.4,0,1842.33,47.2
215.500,5463,0.3,0,1842.84,46.0
215.540,5423,0.4,0,1843.34,45.3
215.580,5309,0.4,0,1843.84,45.2
215.620,5041,0.5,0,1844.33,44.4
215.660,4820,0.6,0,1844.81,43.2
215.700,4844,0.6,0,1845.28,42.5
215.740,4907,0.5,0,1845.74,42.0
215.780,4982,0.6,0,1846.19,40.3
215.820,4857,0.8,0,1846.65,40.8
215.860,4882,1.8,0,1847.09,40.3
215.900,5109,6.8,0,1847.53,39.4
215.940,5151,11.1,0,1847.96,38.8
215.980,4996,12.4,0,1848.38,38.5
216.020,4962,12.6,0,1848.80,37.6
216.060,4938,12.8,0,1849.22,37.6
216.100,5079,13.5,0,1849.63,37.2
216.140,5295,14.5,0,1850.04,37.2
216.180,5574,18.7,0,1850.46,37.5
216.220,5839,24.7,0,1850.88,37.8
216.260,5211,27.0,0,1851.31,37.9
216.300,4518,28.1,0,1851.73,38.6
216.340,4935,31.5,0,1852.17,38.6
216.380,5494,34.5,0,1852.59,38.6
216.420,5829,34.9,0,1853.03,39.3
216.460,5340,32.0,0,1853.50,41.0
216.500,5141,26.0,0,1853.96,41.5
216.540,5195,25.3,0,1854.42,41.9
216.580,5536,25.2,0,1854.89,41.9
216.620,5540,25.2,0,1855.35,41.4
216.660,5542,25.1,0,1855.80,41.1
216.700,5590,25.0,0,1856.27,41.6
216.740,5768,25.0,0,1856.73,42.1
216.780,5905,25.2,0,1857.20,42.0
216.820,6086,26.1,0,1857.67,42.2
216.860,5960,28.6,0,1858.14,42.4
216.900,5859,34.7,0,1858.61,42.3
216.940,6027,40.4,0,1859.08,42.0
216.980,6010,42.3,0,1859.56,42.7
217.020,6007,43.0,0,1860.04,43.2
217.060,6079,43.2,0,1860.51,43.0
217.100,5794,43.3,0,1860.99,42.7
217.140,5574,43.4,0,1861.46,42.6
217.180,5296,43.4,0,1861.93,42.5
217.220,5067,43.4,0,1862.39,41.5
217.260,4843,43.7,0,1862.86,41.8
217.300,4741,44.4,0,1863.33,42.1
217.340,5194,46.1,0,1863.79,41.7
217.380,5312,47.5,0,1864.24,40.8
217.420,5282,47.7,0,1864.69,41.0
217.460,5143,48.3,0,1865.15,40.7
217.500,5024,49.0,0,1865.59,40.3
217.540,4957,51.5,0,1866.03,39.7
217.580,5065,61.5,0,1866.47,39.5
217.620,5064,70.3,0,1866.91,39.6
217.660,5148,73.1,0,1867.35,39.1
